created_at,field1,field2,field3,field4,field5
2026-01-29 23:35:00,35.72,49.47,47,0,0
2026-01-29 23:37:00,27.4,71.97,37,24.24,1
2026-01-29 23:39:00,33.16,47.89,43,0,0
2026-01-29 23:40:00,24.63,89.96,14,720.1,2
2026-01-29 23:43:00,33.97,54.19,51,12.19,0
2026-01-29 23:50:00,25.16,90.76,29,198.19,2
2026-01-29 23:51:00,30.74,75.02,42,7.23,1
2026-01-29 23:51:20,30.13,86.78,35,23.59,1
2026-01-29 23:51:40,22.63,82.37,13,729.16,2
2026-01-29 23:52:00,34.52,50.05,46,12.24,0
2026-01-29 23:52:20,0,43.55,51,1.22,0
2026-01-29 23:52:40,27.83,69.16,43,102.34,1
2026-01-29 23:53:00,33.19,64.76,53,23.13,0
2026-01-29 23:55:00,26.87,69.01,38,63.27,1
2026-01-29 23:57:00,30.79,44.6,44,5.14,0
2026-01-29 23:58:00,32.4,44.22,45,0.17,0
2026-01-29 23:58:30,0,99.7,21,676.49,2
2026-01-30 00:00:00,25.74,69.54,36,60.75,1
2026-01-30 00:02:00,33.95,49.48,50,14.32,0
2026-01-30 00:05:00,26.11,67.13,37,33.04,1
2026-01-30 00:08:00,0,89.05,16,669.91,2
2026-01-30 00:08:30,34.68,48.67,44,0,0
2026-01-30 00:09:00,26.63,100.48,32,224.71,2
2026-01-30 00:11:00,31.79,52.87,47,0,0
2026-01-30 00:12:00,22.07,86.26,28,244.43,2
2026-01-30 00:16:00,23.36,97.45,24,0,2
2026-01-30 00:22:00,31.84,84.08,37,37.34,1
2026-01-30 00:28:00,0,54.89,44,0,0
2026-01-30 00:28:30,30.24,46.32,51,12.57,0
2026-01-30 00:31:00,0,92.81,19,312.59,2
2026-01-30 00:31:20,34.34,61.93,44,30.01,0
2026-01-30 00:31:40,30.52,49.31,40,27.48,0
2026-01-30 00:32:00,0,40.91,53,1.24,0
2026-01-30 00:35:00,23.68,84.13,21,579.85,2
2026-01-30 00:35:30,30.79,78.46,40,17.71,1
2026-01-30 00:36:00,31.41,72.24,44,0,1
2026-01-30 00:37:00,34.75,41.81,52,26.04,0
2026-01-30 00:40:00,29.68,70.56,42,28.78,1
2026-01-30 00:43:00,26.82,82.1,40,69.29,1
2026-01-30 00:47:00,29.87,84.39,40,85.24,1
2026-01-30 00:49:00,25.92,86.47,27,290.9,2
2026-01-30 00:50:00,24.95,91.32,10,580.1,2
2026-01-30 00:50:30,32.39,54.04,48,4.55,0
2026-01-30 00:51:00,34.83,56.9,45,3,0
2026-01-30 00:56:00,23.7,97.14,14,563.65,2
2026-01-30 01:02:00,24.44,93.97,25,177.59,2
2026-01-30 01:02:30,22.82,0,16,383.72,2
2026-01-30 01:03:00,26.94,81.93,42,64.95,1
2026-01-30 01:05:00,25.83,90.67,27,749.82,2
2026-01-30 01:06:00,32.42,45.32,52,0,0
2026-01-30 01:08:00,29.34,70.4,33,47.58,1
2026-01-30 01:08:20,31.42,85.15,35,75.12,1
2026-01-30 01:08:40,0,77.06,38,73.99,1
2026-01-30 01:10:00,22.18,86.61,15,426.39,2
2026-01-30 01:12:00,30.12,91.13,36,50.6,1
2026-01-30 01:14:00,25.29,99.13,24,488.36,2
2026-01-30 01:28:00,27.1,85.2,39,6.09,1
2026-01-30 01:28:30,34.05,44.73,47,0,0
2026-01-30 01:33:00,25.03,91.67,0,731.73,2
2026-01-30 01:34:00,29.11,98.61,36,108.49,2
2026-01-30 01:35:00,25.42,99.88,11,421.64,2
2026-01-30 01:38:00,33.63,47.87,50,6.86,0
2026-01-30 01:40:00,29.98,36.03,49,0,0
2026-01-30 01:43:00,31.47,59.25,47,43.12,0
2026-01-30 01:45:00,33.2,56.83,50,0,0
2026-01-30 01:46:00,33.82,47.19,46,0,0
2026-01-30 01:48:00,32.14,52.22,48,11.06,0
2026-01-30 01:57:00,24.07,87.17,14,646.66,2
2026-01-30 01:59:00,35.12,50.82,44,0,0
2026-01-30 01:59:30,31.33,80.21,33,2.37,1
2026-01-30 02:00:00,30.1,43.69,0,27.22,0
2026-01-30 02:01:00,27.91,81.74,43,34.85,1
2026-01-30 02:03:00,26.7,80.69,42,95.56,1
2026-01-30 02:04:00,21.97,81.37,20,518.79,2
2026-01-30 02:04:30,27.46,93.56,34,0,1
2026-01-30 02:07:00,32.15,53.72,49,16.79,0
2026-01-30 02:08:00,29.71,0,44,88.93,1
2026-01-30 02:08:30,31.31,39.83,41,0,0
2026-01-30 02:11:00,31.77,81.3,38,22.2,1
2026-01-30 02:13:00,27.21,78.43,42,72.24,1
2026-01-30 02:13:30,34.66,44.79,0,9.4,0
2026-01-30 02:14:00,32.63,54.37,44,0,0
2026-01-30 02:20:00,29.02,91.61,33,25.11,1
2026-01-30 02:32:00,31.65,62.25,45,8.47,0
2026-01-30 02:34:00,27.73,98.83,27,768.21,2
2026-01-30 02:35:00,0,72.73,39,51.11,1
2026-01-30 02:35:30,32.18,44.86,47,18.14,0
2026-01-30 02:36:00,26.51,78.42,42,47.23,1
2026-01-30 02:42:00,26.84,96.7,12,640.78,2
2026-01-30 02:42:30,27.2,102.28,10,0,2
2026-01-30 02:43:00,26.23,82.54,42,97.99,1
2026-01-30 02:43:30,27.9,90.86,35,63.04,1
2026-01-30 02:44:00,32.29,57.37,47,0,0
2026-01-30 02:45:00,30.91,56.14,47,0,0
2026-01-30 02:45:30,33.96,54.67,43,13.35,0
2026-01-30 02:49:00,33.25,59.36,47,0,0
2026-01-30 02:50:00,35.56,54.32,50,12.29,0
2026-01-30 02:51:00,26.76,71.63,40,0,1
2026-01-30 03:00:00,30.42,56.39,46,13.07,0
2026-01-30 03:01:00,35.84,50.79,42,0,0
2026-01-30 03:02:00,27,88.27,28,555.73,2
2026-01-30 03:05:00,31.61,0,44,66.12,1
2026-01-30 03:06:00,27.42,0,42,24.33,1
2026-01-30 03:06:30,28.3,94.59,28,596.03,2
2026-01-30 03:07:00,25.7,92.14,16,749.24,2
2026-01-30 03:08:00,27.13,84.21,33,86.12,1
2026-01-30 03:09:00,31.01,59.39,47,32.18,0
2026-01-30 03:12:00,23.81,84.57,15,277.77,2
2026-01-30 03:15:00,23.34,94.96,30,193.75,2
2026-01-30 03:18:00,30.21,59.17,49,0,0
2026-01-30 03:21:00,27.83,74.88,45,60.99,1
2026-01-30 03:23:00,31.48,43.65,46,0,0
2026-01-30 03:27:00,25.88,66.35,35,11.82,1
2026-01-30 03:28:00,30.53,62.58,48,13.08,0
2026-01-30 03:28:30,30.93,57.47,0,0,0
2026-01-30 03:30:00,28.2,80.03,41,30.94,1
2026-01-30 03:30:30,33.77,44.79,42,17.96,0
2026-01-30 03:31:00,35.18,40.52,41,17.21,0
2026-01-30 03:35:00,31.03,46.5,49,0,0
2026-01-30 03:40:00,34.82,47.37,51,0,0
2026-01-30 03:43:00,27.15,94.06,28,705.66,2
2026-01-30 03:45:00,27,0,42,20.71,1
2026-01-30 03:45:30,35.87,50.34,41,4.46,0
2026-01-30 03:47:00,31.92,55.05,46,0,0
2026-01-30 03:49:00,28.08,84.45,17,697.73,2
2026-01-30 03:49:30,30.36,73.48,35,26.95,1
2026-01-30 03:50:00,23.18,96.99,21,361.35,2
2026-01-30 03:52:00,26.69,85.21,0,236.5,2
2026-01-30 03:55:00,30.25,53.39,51,0,0
2026-01-30 03:56:00,26.13,85.73,22,596.89,2
2026-01-30 03:58:00,30.07,88.11,35,29.07,1
2026-01-30 04:07:00,35.12,57.43,46,22.56,0
2026-01-30 04:10:00,30.82,57.56,47,0,0
2026-01-30 04:11:00,27.54,83.84,37,80.96,1
2026-01-30 04:12:00,24.55,83.43,11,431.67,2
2026-01-30 04:16:00,31.41,58.89,46,13.91,0
2026-01-30 04:19:00,31.62,56.87,52,16.69,0
2026-01-30 04:20:00,33.29,44.51,50,28.37,0
2026-01-30 04:21:00,26.88,83.31,44,51.89,1
2026-01-30 04:21:30,26.34,75.38,38,16.37,1
2026-01-30 04:23:00,31.04,78.64,38,40.29,1
2026-01-30 04:28:00,32.09,39.1,44,41.47,0
2026-01-30 04:29:00,36.2,50.36,50,8.56,0
2026-01-30 04:31:00,30.8,87.13,39,49.12,1
2026-01-30 04:33:00,23.04,90.3,14,444.98,2
2026-01-30 04:39:00,28.48,76.67,37,74.5,1
2026-01-30 04:41:00,27.09,83.1,41,88,1
2026-01-30 04:45:00,35.36,56.8,50,0,0
2026-01-30 04:46:00,30.39,78.07,37,64.03,1
2026-01-30 04:47:00,35.27,45.03,45,1.88,0
2026-01-30 04:47:30,31.84,53.06,44,0,0
2026-01-30 04:53:00,33.71,41.69,51,30.41,0
2026-01-30 04:53:30,32.89,51.25,50,18.98,0
2026-01-30 04:54:00,26.34,85.41,21,168.26,2
2026-01-30 04:54:30,27.78,92.41,36,6.89,1
2026-01-30 04:55:00,33.31,45.39,51,30.45,0
2026-01-30 04:58:00,28.59,73.6,38,43.75,1
2026-01-30 05:03:00,32.14,44.56,48,2.89,0
2026-01-30 05:05:00,27.39,95.98,31,140.24,2
2026-01-30 05:09:00,34.58,45.53,46,15.07,0
2026-01-30 05:11:00,32.99,58.78,47,0,0
2026-01-30 05:12:00,33.04,61.59,49,2.12,0
2026-01-30 05:14:00,25.74,87.44,19,158.53,2
2026-01-30 05:14:30,31.34,41.02,46,8.3,0
2026-01-30 05:16:00,26.89,85.59,35,0,1
2026-01-30 05:18:00,23.73,96.79,23,746.11,2
2026-01-30 05:18:30,22.35,103.03,24,465.97,2
2026-01-30 05:20:00,27.45,72.3,36,39.08,1
2026-01-30 05:21:00,31.63,42.9,47,0,0
2026-01-30 05:22:00,26.46,88.48,13,458.06,2
2026-01-30 05:22:30,24.26,99.95,18,395.54,2
2026-01-30 05:24:00,33.63,41.24,49,0,0
2026-01-30 05:25:00,26.23,78.7,41,0,1
2026-01-30 05:26:00,27.42,87.71,38,10.18,1
2026-01-30 05:27:00,29.81,91.44,38,36.54,1
2026-01-30 05:31:00,32.22,43.07,51,7.24,0
2026-01-30 05:34:00,35.8,57,48,26.88,0
2026-01-30 05:38:00,0,52.38,43,0,0
2026-01-30 05:38:20,26.53,95.82,16,278.29,2
2026-01-30 05:38:40,31.25,58.4,51,0.39,0
2026-01-30 05:42:00,23.05,85.78,29,409.18,2
2026-01-30 05:43:00,28.45,84.79,30,37.57,1
2026-01-30 05:45:00,30,39.47,41,0,0
2026-01-30 05:46:00,33.17,62.1,41,21.24,0
2026-01-30 05:53:00,35.52,51.99,48,16.78,0
2026-01-30 05:54:00,23.21,91.53,22,255.19,2
2026-01-30 05:54:30,23.25,88.81,16,487.59,2
2026-01-30 05:56:00,31.14,70.75,41,79.55,1
2026-01-30 05:57:00,26.13,86.66,23,548.16,2
2026-01-30 05:59:00,30.94,86.44,42,43.64,1
2026-01-30 06:00:00,31.08,55.72,45,12.64,0
2026-01-30 06:02:00,33.26,58.01,46,22.97,0
2026-01-30 06:03:00,26.98,0,24,108.08,2
2026-01-30 06:06:00,33.55,50.29,46,12.43,0
2026-01-30 06:08:00,26.11,76.8,38,3.19,1
2026-01-30 06:09:00,32.08,54.12,42,19.45,0
2026-01-30 06:13:00,25.59,95.49,18,224.37,2
2026-01-30 06:13:30,34.72,58.39,48,0,0
2026-01-30 06:18:00,25.54,92.41,27,316.86,2
2026-01-30 06:18:30,30.28,75.13,39,0,1
2026-01-30 06:19:00,31.85,55.69,45,0,0
2026-01-30 06:22:00,23.13,91.7,13,605.57,2
2026-01-30 06:22:20,34.73,0,41,0,0
2026-01-30 06:22:40,22.93,86.89,7,579.93,2
2026-01-30 06:24:00,31.06,88.42,39,68.9,1
2026-01-30 06:28:00,30.93,87.67,33,10.41,1
2026-01-30 06:30:00,33.97,45.19,45,0,0
2026-01-30 06:34:00,35.93,63.43,51,22.57,0
2026-01-30 06:36:00,26.89,84.3,44,70.84,1
2026-01-30 06:38:00,33.25,36.74,50,0,0
2026-01-30 06:43:00,27.43,96.56,21,611.14,2
2026-01-30 06:44:00,31.27,46.19,48,16.1,0
2026-01-30 06:45:00,33.63,42.47,50,0,0
2026-01-30 06:47:00,33.19,56.48,44,8.81,0
2026-01-30 06:48:00,34.64,53.7,44,15,0
2026-01-30 06:48:30,0,45.02,47,0,0
2026-01-30 06:50:00,26.24,86.87,21,241.16,2
2026-01-30 06:52:00,21.62,92.46,15,462.97,2
2026-01-30 06:57:00,24.41,87.25,15,627.41,2
2026-01-30 06:59:00,32.46,43.95,49,0,0
2026-01-30 07:02:00,27.84,100.21,15,730.49,2
2026-01-30 07:03:00,27.1,0,43,27.49,1
2026-01-30 07:04:00,34.77,60.57,43,0,0
2026-01-30 07:05:00,33.77,58.9,40,0,0
2026-01-30 07:06:00,26.24,86.4,40,43.85,1
2026-01-30 07:10:00,31.03,43.9,51,3.86,0
2026-01-30 07:11:00,34.01,40.97,51,0,0
2026-01-30 07:12:00,26,85.59,38,53.24,1
2026-01-30 07:15:00,26.19,79.54,37,10.78,1
2026-01-30 07:16:00,34.9,45.86,49,5.51,0
2026-01-30 07:17:00,31.49,91.05,37,7.03,1
2026-01-30 07:18:00,32.84,57.15,44,0,0
2026-01-30 07:22:00,30.95,77.24,44,55.03,1
2026-01-30 07:24:00,35.83,42.8,50,0,0
2026-01-30 07:25:00,23.33,90.7,20,681.4,2
2026-01-30 07:28:00,31.03,57.34,46,25.78,0
2026-01-30 07:29:00,26.17,92.59,39,24.95,1
2026-01-30 07:34:00,27.59,79.52,44,49.87,1
2026-01-30 07:34:30,33.07,41.39,47,18.46,0
2026-01-30 07:37:00,22.02,88.66,33,525.41,2
2026-01-30 07:39:00,25.04,97.04,21,168.14,2
2026-01-30 07:43:00,29.43,70.87,0,63.16,1
2026-01-30 07:43:20,26.15,85.21,33,68.22,1
2026-01-30 07:43:40,27.18,79.86,35,118.83,1
2026-01-30 07:47:00,30.67,46.07,47,0,0
2026-01-30 07:53:00,35.96,54.07,50,8.7,0
2026-01-30 07:58:00,25.31,96.27,13,763.93,2
2026-01-30 08:12:00,30.72,48.44,44,6.61,0
2026-01-30 08:12:30,27.71,72.08,41,89.94,1
2026-01-30 08:15:00,29.02,86.78,39,64.06,1
2026-01-30 08:17:00,27.88,91.05,37,18.62,1
2026-01-30 08:21:00,23.03,90.74,24,142.71,2
2026-01-30 08:22:00,33.86,56.84,45,27.23,0
2026-01-30 08:23:00,26.56,93.71,30,425.22,2
2026-01-30 08:27:00,24.66,81.38,12,499.93,2
2026-01-30 08:27:30,28.61,83.99,39,13.05,1
2026-01-30 08:29:00,32.46,51.01,51,0,0
2026-01-30 08:30:00,30.22,54.74,49,16.1,0
2026-01-30 08:30:30,26.05,71.69,35,62.85,1
2026-01-30 08:31:00,23.43,98,17,386.7,2
2026-01-30 08:33:00,30.71,52.06,40,0,0
2026-01-30 08:35:00,31.85,71.55,40,21.78,1
2026-01-30 08:39:00,29.25,89.04,36,82.96,1
2026-01-30 08:40:00,29.83,69.7,35,77.58,1
2026-01-30 08:47:00,34.65,43.81,48,6.26,0
2026-01-30 08:50:00,23.66,89.65,6,685.68,2
2026-01-30 08:51:00,25.08,97.31,13,400.21,2
2026-01-30 08:59:00,26.73,80.26,26,685.22,2
2026-01-30 09:00:00,28.54,92.75,23,161.92,2
2026-01-30 09:03:00,31.33,90.8,36,68.38,1
2026-01-30 09:07:00,32.57,0,43,0,0
2026-01-30 09:07:20,27.25,84.97,45,97.76,1
2026-01-30 09:07:40,26.24,87.7,16,748.09,2
2026-01-30 09:08:00,26.52,0,46,63.09,1
2026-01-30 09:08:30,22.39,83.33,9,623.05,2
2026-01-30 09:09:00,26.6,81.91,42,118.28,1
2026-01-30 09:09:30,33.02,50.03,49,0,0
2026-01-30 09:19:00,30.76,81.4,44,63.33,1
2026-01-30 09:19:30,27.09,88.39,12,642.95,2
2026-01-30 09:21:00,35.3,46.18,45,0,0
2026-01-30 09:23:00,27.33,94.49,18,688.55,2
2026-01-30 09:24:00,28.51,84.9,38,25.64,1
2026-01-30 09:26:00,25.66,100,21,268.44,2
2026-01-30 09:29:00,31.75,38.03,49,0,0
2026-01-30 09:31:00,33.22,55.03,46,39.55,0
2026-01-30 09:34:00,27.44,99.41,20,516.27,2
2026-01-30 09:37:00,31.22,83.79,37,34.6,1
2026-01-30 09:38:00,32.91,54.87,49,21.39,0
2026-01-30 09:39:00,33.64,42.78,44,0,0
2026-01-30 09:43:00,31.93,43.95,52,0,0
2026-01-30 09:47:00,32.36,49.16,48,6.03,0
2026-01-30 09:47:30,29.58,76.36,39,50.18,1
2026-01-30 09:48:00,27.36,79.2,44,27.96,1
2026-01-30 09:49:00,27.82,76.22,39,89.52,1
2026-01-30 09:50:00,35.66,45.89,46,0,0
2026-01-30 09:50:30,34.29,48.54,46,0,0
2026-01-30 09:58:00,33.01,46.47,0,19.26,0
2026-01-30 10:06:00,26.18,99.26,17,555.79,2
2026-01-30 10:14:00,34.21,62.29,44,0,0
2026-01-30 10:16:00,24.97,82.3,25,192.47,2
2026-01-30 10:16:30,32.19,64.36,51,0,0
2026-01-30 10:19:00,31.42,76.16,37,88.36,1
2026-01-30 10:20:00,31.38,74.16,41,60.32,1
2026-01-30 10:21:00,29.75,46.67,47,7.06,0
2026-01-30 10:22:00,26.2,80.8,32,66.29,1
2026-01-30 10:24:00,28.96,86.47,39,30.25,1
2026-01-30 10:27:00,23.11,90.75,16,334.19,2
2026-01-30 10:29:00,31.21,77.68,40,47.11,1
2026-01-30 10:38:00,35.27,51.98,52,0,0
2026-01-30 10:40:00,35.07,61.48,51,0,0
2026-01-30 10:42:00,33.99,43.31,43,0,0
2026-01-30 10:43:00,29.75,0,36,37.73,1
2026-01-30 10:51:00,27.47,82.7,41,33.32,1
2026-01-30 10:55:00,0,83.47,41,85.62,1
2026-01-30 11:00:00,27.57,96.3,29,361.56,2
2026-01-30 11:01:00,26.73,84.77,22,185.29,2
2026-01-30 11:02:00,33.76,48.93,46,4.18,0
2026-01-30 11:03:00,32.09,63.95,52,0,0
2026-01-30 11:10:00,29.95,89.2,39,71.42,1
2026-01-30 11:14:00,0,46.2,52,0,0
2026-01-30 11:15:00,26.88,102.96,19,179.12,2
2026-01-30 11:15:30,31.26,45.29,50,0,0
2026-01-30 11:19:00,32.2,60,50,29.01,0
2026-01-30 11:28:00,22.16,96.88,17,533.34,2
2026-01-30 11:28:30,34.18,57.62,46,1.03,0
2026-01-30 11:35:00,26.76,82.54,35,67.34,1
2026-01-30 11:35:30,23.97,92.06,24,797.05,2
2026-01-30 11:37:00,23.99,89.65,19,393.66,2
2026-01-30 11:37:20,24.22,93.7,27,235.46,2
2026-01-30 11:37:40,0,84.2,29,741.64,2
2026-01-30 11:38:00,33.64,61.78,46,0,0
2026-01-30 11:39:00,35.36,44.66,56,0,0
2026-01-30 11:41:00,27.05,83.38,37,82.6,1
2026-01-30 11:43:00,30.91,46.74,48,0,0
2026-01-30 11:45:00,32.97,44.57,50,0,0
2026-01-30 11:45:30,26.68,74.51,34,88.24,1
2026-01-30 11:49:00,28.95,87.83,36,27.76,1
2026-01-30 11:49:30,26.64,86.72,24,401.56,2
2026-01-30 11:50:00,34.58,42.14,0,0,0
2026-01-30 11:52:00,23.58,99.94,24,384.63,2
2026-01-30 11:55:00,26.69,88.67,9,767.88,2
2026-01-30 11:56:00,31.15,84.35,40,14.66,1
2026-01-30 12:01:00,31.33,85.86,41,42.09,1
2026-01-30 12:01:20,33.08,55.23,43,2.07,0
2026-01-30 12:01:40,28.36,77.95,39,68.6,1
2026-01-30 12:02:00,27,97.28,0,589.91,2
2026-01-30 12:05:00,26.28,76.32,37,95.69,1
2026-01-30 12:10:00,33.4,54.43,52,0,0
2026-01-30 12:10:20,33.83,41.1,48,0,0
2026-01-30 12:10:40,35.87,56.79,43,0,0
2026-01-30 12:13:00,28.86,94.57,36,0,1
2026-01-30 12:14:00,32.51,55.76,49,0,0
2026-01-30 12:15:00,31.17,81.77,36,111.17,1
2026-01-30 12:16:00,30.61,52.42,47,23.27,0
2026-01-30 12:17:00,28.24,66.67,32,19.45,1
2026-01-30 12:21:00,24.09,84.62,21,276.25,2
2026-01-30 12:23:00,35.54,51.44,51,8.3,0
2026-01-30 12:23:30,24.92,91.77,18,417.94,2
2026-01-30 12:24:00,30.69,55.97,49,0,0
2026-01-30 12:24:30,31.92,86.73,40,13.25,1
2026-01-30 12:25:00,32.74,77.72,37,77.24,1
2026-01-30 12:29:00,35.74,60.51,48,28.38,0
2026-01-30 12:33:00,26.14,86.11,18,292,2
2026-01-30 12:33:30,27.2,0,42,0,1
2026-01-30 12:34:00,34.38,0,43,0,0
2026-01-30 12:36:00,31.3,73.95,39,0,1
2026-01-30 12:37:00,23.86,97.82,36,124.1,2
2026-01-30 12:38:00,23.96,88.45,22,380.81,2
2026-01-30 12:42:00,29.82,77.86,32,119.68,1
2026-01-30 12:45:00,29.92,76.03,37,97.58,1
2026-01-30 12:52:00,30.59,85.48,37,12.21,1
2026-01-30 12:52:30,26.6,91.64,23,160.72,2
2026-01-30 12:55:00,34.98,55.04,49,23.67,0
2026-01-30 12:59:00,0,38.28,53,0,0
2026-01-30 12:59:30,35.82,37.74,41,8.59,0
2026-01-30 13:03:00,29.84,88.64,36,51.7,1
2026-01-30 13:06:00,30.35,49.69,52,0,0
2026-01-30 13:06:30,30.51,86.48,39,70.92,1
2026-01-30 13:17:00,27.08,70.48,43,27.13,1
2026-01-30 13:21:00,25.54,81.93,10,568.83,2
2026-01-30 13:22:00,29.75,59.17,46,21.34,0
2026-01-30 13:25:00,32.78,62.4,50,0,0
2026-01-30 13:26:00,33.39,59.81,42,1.85,0
2026-01-30 13:29:00,30.21,49.17,50,10.06,0
2026-01-30 13:31:00,35.1,43.04,47,0,0
2026-01-30 13:32:00,35.61,42.81,50,1.88,0
2026-01-30 13:37:00,24.87,94.47,24,634.63,2
2026-01-30 13:37:30,29.89,90.63,43,22.12,1
2026-01-30 13:40:00,31.95,55.52,50,2.43,0
2026-01-30 13:42:00,30.45,80.95,40,102.48,1
2026-01-30 13:44:00,28.45,78.17,41,87.37,1
2026-01-30 13:48:00,28.05,95.14,21,372.65,2
2026-01-30 13:49:00,27.36,94.08,0,752.94,2
2026-01-30 13:52:00,35.76,47.71,53,0,0
2026-01-30 13:52:30,31.6,53.58,0,21.44,0
2026-01-30 13:54:00,30.82,69.48,36,65.15,1
2026-01-30 13:55:00,24.56,0,22,157.22,2
2026-01-30 13:59:00,34.84,41.36,49,4.98,0
2026-01-30 14:00:00,31.81,40.27,48,5.65,0
2026-01-30 14:01:00,31.15,53.45,52,30.69,0
2026-01-30 14:04:00,29.9,83.42,38,87.7,1
2026-01-30 14:07:00,32.22,78.19,0,92.89,1
2026-01-30 14:11:00,21.93,89.32,28,436.37,2
2026-01-30 14:12:00,22.36,102.29,23,441.39,2
2026-01-30 14:12:15,28.18,86.45,34,22.39,1
2026-01-30 14:12:30,33.48,43.4,49,8.05,0
2026-01-30 14:12:45,30.83,82.07,40,34.13,1
2026-01-30 14:15:00,31.33,84.76,38,20.56,1
2026-01-30 14:16:00,35.3,59.05,46,0,0
2026-01-30 14:18:00,24.19,100.42,25,183.12,2
2026-01-30 14:19:00,24.33,95.58,17,583.06,2
2026-01-30 14:21:00,32.37,91.04,40,28.7,1
2026-01-30 14:24:00,24.49,97.98,11,522.04,2
2026-01-30 14:24:30,27.19,72.64,36,19.81,1
2026-01-30 14:27:00,26.4,98.59,22,417.72,2
2026-01-30 14:29:00,27.71,91.5,28,437.05,2
2026-01-30 14:30:00,29.62,79.3,37,34.22,1
2026-01-30 14:32:00,33.84,48.02,55,2.77,0
2026-01-30 14:33:00,34.9,42.79,48,0,0
2026-01-30 14:37:00,27.83,78.69,39,78.54,1
2026-01-30 14:37:20,36.08,0,42,0,0
2026-01-30 14:37:40,27.65,83.53,35,54.73,1
2026-01-30 14:38:00,26.71,84.22,25,217.54,2
2026-01-30 14:39:00,30.49,72.7,39,12.23,1
2026-01-30 14:39:30,28.51,72.76,39,5.17,1
2026-01-30 14:45:00,31.58,59.27,47,4.3,0
2026-01-30 14:45:30,34.47,44.9,46,9.22,0
2026-01-30 14:51:00,21.84,92.31,17,385.75,2
2026-01-30 14:51:30,24.53,95.64,0,802.7,2
2026-01-30 14:52:00,32.49,49.23,46,30.03,0
2026-01-30 14:52:30,28.89,83.03,34,69.31,1
2026-01-30 15:01:00,28.05,80.78,35,44.26,1
2026-01-30 15:02:00,22.36,93.62,28,121.72,2
2026-01-30 15:05:00,23.71,92.43,27,349.27,2
2026-01-30 15:14:00,24.34,104.32,18,735.87,2
2026-01-30 15:14:30,0,55.23,45,16.96,0
2026-01-30 15:18:00,31.32,46.43,46,28.79,0
2026-01-30 15:19:00,36.05,51.85,42,0,0
2026-01-30 15:20:00,24.95,85.38,13,575.41,2
2026-01-30 15:20:30,28.86,73.5,40,46.75,1
2026-01-30 15:24:00,26.51,75.89,41,85.68,1
2026-01-30 15:24:20,31.06,0,43,8.73,1
2026-01-30 15:24:40,31.69,33.66,42,14.64,0
2026-01-30 15:25:00,28.85,74.26,41,0,1
2026-01-30 15:29:00,34.96,53.43,51,45.97,0
2026-01-30 15:30:00,28.68,84.7,42,113.96,1
2026-01-30 15:34:00,28.74,88.5,35,39.64,1
2026-01-30 15:34:20,22.52,89.48,17,722.01,2
2026-01-30 15:34:40,32.14,43.19,50,15.11,0
2026-01-30 15:36:00,25.75,80.81,44,103.97,1
2026-01-30 15:36:20,31,53.58,48,0,0
2026-01-30 15:36:40,29.07,73.68,29,107.46,1
2026-01-30 15:37:00,32.02,37.85,43,0,0
2026-01-30 15:39:00,31.91,49.71,51,12.48,0
2026-01-30 15:40:00,33.29,46.37,51,0,0
2026-01-30 15:40:30,27.1,84.34,42,31.47,1
2026-01-30 15:41:00,33.77,39.06,50,13.26,0
2026-01-30 15:43:00,33.47,64.15,49,0,0
2026-01-30 15:43:30,25.62,95.81,28,225.56,2
2026-01-30 15:51:00,24.84,99.21,18,154.41,2
2026-01-30 15:55:00,26.04,79.53,37,63.21,1
2026-01-30 15:57:00,31.65,78.65,43,31.27,1
2026-01-30 15:58:00,27.55,83.06,20,619.65,2
2026-01-30 16:05:00,36.31,42.41,51,17.84,0
2026-01-30 16:06:00,32.85,45.42,45,0,0
2026-01-30 16:09:00,28.95,76.37,33,77.7,1
2026-01-30 16:09:30,27.35,97.23,25,352.34,2
2026-01-30 16:13:00,27.49,88.75,6,611.33,2
2026-01-30 16:13:30,26.76,88.41,22,635.96,2
2026-01-30 16:24:00,30.48,77.53,42,1.95,1
2026-01-30 16:25:00,23.97,93.74,22,405.36,2
2026-01-30 16:27:00,33.64,44.44,45,3.69,0
2026-01-30 16:28:00,28.75,82.33,30,58.32,1
2026-01-30 16:32:00,22.41,93.98,11,709.11,2
2026-01-30 16:33:00,27.98,70.52,0,51.69,1
2026-01-30 16:35:00,27.76,81.56,34,48.46,1
2026-01-30 16:42:00,30.56,83.25,41,60.98,1
2026-01-30 16:45:00,23.44,89.85,23,0,2
2026-01-30 16:47:00,29.28,83.68,38,54.64,1
2026-01-30 16:47:30,30.82,41.76,44,27.32,0
2026-01-30 16:48:00,34.37,50.9,44,0,0
2026-01-30 16:49:00,25.36,95.01,26,445.95,2
2026-01-30 16:51:00,32.27,83.68,40,25.47,1
2026-01-30 16:51:30,0,72.84,43,0,1
2026-01-30 16:53:00,25.47,95.71,0,448.72,2
2026-01-30 16:54:00,31.73,78.99,35,80.92,1
2026-01-30 16:56:00,0,59.52,42,0,0
2026-01-30 16:56:30,27.37,103.68,35,457.85,2
2026-01-30 16:59:00,26.78,69.1,34,23.03,1
2026-01-30 17:02:00,34.45,35.96,50,21.45,0
2026-01-30 17:04:00,30.98,78.16,39,102.54,1
2026-01-30 17:04:30,0,85.82,36,102.61,1
