timestamp,satellite_prn,satellite_elevation_deg,satellite_azimuth_deg,temperature_C,humidity_%,rain_intensity_mm_hr,rain_sensor_value,snr_measured_dbhz,label
2026-01-27 10:10,16.82,39.5,56.13,25.39,101.23,5.68,103.32,26,2
2026-01-31 19:22,27.49,62.59,283.24,32.34,86.42,3.46,85.2,43,1
2026-01-28 02:50,24.29,17.95,341.86,31.19,40.18,0.25,0.0,47,0
2026-02-22 05:28,0.0,6.33,49.22,36.63,55.21,0.11,0.0,44,0
2026-02-03 19:55,10.37,76.41,141.14,26.52,81.47,0.01,4.91,42,1
2026-02-07 09:40,1.56,79.78,166.09,30.06,59.63,0.36,7.9,52,0
2026-01-21 16:33,1.12,61.78,166.3,27.0,99.14,5.86,110.69,28,2
2026-01-21 06:02,7.83,29.35,1.49,29.89,71.89,2.93,63.05,42,1
2026-02-28 02:53,26.07,48.9,347.34,29.51,73.78,3.95,87.93,35,1
2026-02-28 06:58,5.18,18.24,77.9,0.0,56.08,0.0,2.99,48,0
2026-01-30 14:24,7.19,79.76,275.99,28.74,86.34,0.41,31.63,45,1
2026-01-26 12:58,14.52,78.2,296.17,0.0,36.6,0.14,6.16,50,0
2026-02-13 23:31,24.37,46.58,-1.66,30.17,70.63,4.91,92.74,35,1
2026-01-23 18:59,12.3,77.78,259.96,28.15,83.55,2.09,20.7,46,1
2026-02-27 07:03,28.51,25.1,263.24,30.4,68.41,4.03,89.0,41,1
2026-02-12 22:59,19.71,27.42,269.7,35.83,54.11,0.0,0.0,44,0
2026-02-27 23:03,20.71,42.5,183.6,24.22,96.93,22.64,467.51,21,2
2026-02-16 04:27,6.75,24.01,303.34,32.18,46.71,0.23,0.0,45,0
2026-02-23 08:18,5.21,54.48,173.13,28.06,77.92,3.78,89.54,42,1
2026-02-16 04:41,22.48,75.51,287.96,30.78,45.48,0.67,5.15,44,0
2026-02-21 02:01,25.57,8.75,90.27,24.94,85.94,24.14,472.17,27,2
2026-02-03 08:19,11.93,77.62,300.27,27.11,85.28,8.55,149.52,25,2
2026-02-27 11:01,12.75,52.46,17.08,30.18,49.65,1.14,0.0,47,0
2026-02-13 00:37,3.07,10.17,154.78,26.87,76.38,3.46,25.03,35,1
2026-01-26 19:46,19.23,67.42,357.2,23.51,97.85,36.22,716.75,14,2
2026-02-19 15:12,23.52,27.6,94.69,34.98,59.57,0.2,0.0,47,0
2026-01-30 06:36,22.67,34.5,125.49,31.35,78.63,4.13,90.85,40,1
2026-01-27 14:19,19.83,11.95,75.33,30.57,0.0,0.05,18.82,41,0
2026-01-31 17:24,16.39,78.06,348.78,30.57,48.98,0.25,16.89,48,0
2026-02-24 09:33,2.81,38.2,290.11,29.18,82.63,3.13,64.58,40,1
2026-01-29 02:12,22.12,50.11,300.02,28.47,79.89,4.95,105.33,34,1
2026-01-20 21:47,14.55,17.37,185.61,27.24,93.63,25.6,522.12,20,2
2026-02-04 11:51,31.56,61.57,86.12,23.02,88.58,12.66,275.41,22,2
2026-01-31 10:21,29.16,55.28,255.99,32.26,39.58,0.66,4.85,50,0
2026-01-21 19:39,13.98,74.49,111.23,30.5,80.31,0.89,42.88,42,1
2026-01-23 04:15,24.02,45.31,200.36,27.13,83.36,1.46,20.35,40,1
2026-02-08 07:20,11.65,64.43,22.09,29.59,90.81,1.39,37.65,35,1
2026-03-01 10:50,7.89,65.76,139.76,29.23,84.56,3.56,66.0,37,1
2026-03-04 14:52,12.57,71.03,124.72,29.48,78.43,1.98,74.96,34,1
2026-02-02 11:53,4.41,4.63,100.23,25.61,92.31,3.24,44.33,36,1
2026-02-24 21:51,27.48,43.82,299.82,29.91,70.7,5.67,93.3,35,1
2026-02-15 16:36,17.15,22.97,87.84,27.56,88.2,0.0,21.83,40,1
2026-02-18 18:07,7.57,78.99,273.01,34.09,57.67,0.17,0.0,49,0
2026-02-07 21:02,6.31,31.0,246.42,35.05,36.85,0.0,15.75,43,0
2026-01-22 16:55,20.7,0.0,83.9,29.03,74.55,1.23,35.97,45,1
2026-02-06 05:09,6.96,6.46,321.7,31.13,78.22,4.92,98.26,34,1
2026-02-10 04:39,13.33,57.45,38.99,30.06,45.75,0.26,18.58,45,0
2026-01-20 06:34,5.57,7.96,14.75,26.25,94.71,16.58,312.75,24,2
2026-02-17 01:41,29.54,62.45,126.33,29.85,85.81,5.09,117.79,39,1
2026-02-21 08:00,3.1,64.35,79.64,27.35,75.59,1.81,30.29,39,1
2026-02-14 18:56,32.03,73.19,146.85,31.71,62.86,0.0,1.88,53,0
2026-02-12 14:58,29.67,50.21,86.56,26.42,0.0,2.09,49.22,0,1
2026-02-20 10:02,23.08,48.84,63.54,0.0,87.49,15.86,336.75,17,2
2026-01-26 11:58,24.75,78.71,42.27,27.64,88.05,3.9,55.45,40,1
2026-02-28 14:32,24.87,17.98,170.9,29.23,76.56,1.44,36.13,38,1
2026-01-20 00:44,21.77,0.0,113.86,24.87,92.32,25.46,551.42,23,2
2026-01-28 06:04,11.62,9.06,219.51,24.74,100.68,11.98,217.56,27,2
2026-02-13 23:11,12.4,30.41,93.32,32.17,87.51,1.91,23.15,39,1
2026-02-02 01:14,0.0,25.08,199.53,30.24,42.9,0.0,5.02,49,0
2026-02-22 18:57,30.38,0.0,75.24,30.88,86.17,1.48,15.35,38,1
2026-02-20 09:27,28.47,82.07,344.23,25.25,88.82,26.45,511.76,21,2
2026-02-04 01:38,5.38,75.7,224.38,23.06,97.96,0.0,779.42,18,2
2026-02-24 13:54,29.71,82.93,50.52,26.38,86.64,0.0,49.82,40,1
2026-02-21 15:32,20.48,51.21,212.37,30.23,75.98,3.57,86.38,41,1
2026-02-01 19:59,30.58,6.89,42.77,34.01,46.49,0.0,11.56,42,0
2026-02-22 14:19,4.47,33.66,98.41,23.77,89.0,17.6,382.61,13,2
2026-01-21 15:08,2.13,43.19,226.34,25.45,90.58,6.84,133.98,26,2
2026-03-01 11:09,26.26,50.76,145.97,29.91,48.1,0.39,0.0,44,0
2026-03-03 11:23,0.0,14.03,65.59,27.85,81.87,34.56,688.32,3,2
2026-01-28 02:26,14.18,35.34,179.01,30.12,79.39,0.0,102.95,41,1
2026-02-09 11:19,13.39,22.04,285.04,26.71,91.04,29.16,578.79,24,2
2026-01-25 01:15,3.48,50.62,344.55,25.03,97.69,9.75,161.09,29,2
2026-01-29 07:27,13.54,60.38,90.47,25.26,95.9,26.71,571.59,17,2
2026-02-09 04:12,8.89,7.44,78.7,24.7,98.27,25.96,524.14,26,2
2026-01-23 13:11,2.98,35.18,43.02,31.72,82.69,2.14,0.0,45,1
2026-02-06 06:42,31.29,67.94,148.51,34.9,59.76,0.0,15.91,44,0
2026-01-25 15:00,9.24,45.21,117.13,25.18,94.14,36.28,735.93,28,2
2026-02-07 17:02,15.26,14.92,284.99,27.56,99.97,25.22,501.49,30,2
2026-01-31 14:25,6.97,85.64,88.25,24.93,89.18,23.88,391.66,29,2
2026-02-08 06:52,17.52,61.67,110.93,0.0,41.04,1.13,0.0,49,0
2026-02-14 02:39,17.85,55.86,166.47,24.2,94.35,31.35,670.1,34,2
2026-02-28 08:58,22.26,9.65,40.09,24.41,82.53,38.96,809.33,24,2
2026-02-12 16:42,4.53,65.82,117.61,33.43,56.63,0.0,10.27,49,0
2026-02-08 21:51,29.99,84.07,28.42,25.54,89.39,8.84,118.51,25,2
2026-03-04 19:28,31.92,72.99,102.83,24.21,95.86,21.01,424.43,29,2
2026-01-22 10:26,12.1,19.63,130.63,29.56,88.78,0.98,30.35,34,1
2026-02-01 05:32,22.83,8.72,213.32,31.08,57.52,0.0,0.0,40,0
2026-01-27 11:53,21.94,78.64,182.27,32.5,51.17,0.09,0.0,53,0
2026-02-08 16:52,6.38,64.52,278.06,23.71,97.37,34.85,686.83,0,2
2026-02-15 08:41,21.8,11.18,293.8,32.74,57.07,0.75,0.0,48,0
2026-02-01 07:32,5.26,26.21,128.78,23.68,85.65,20.58,383.82,30,2
2026-03-01 17:17,11.81,28.74,133.85,22.53,87.24,12.53,258.0,30,2
2026-02-16 12:54,19.64,66.9,323.51,30.61,44.92,0.7,0.0,49,0
2026-01-20 23:53,29.4,74.58,186.65,31.34,51.56,0.0,27.09,51,0
2026-02-05 06:27,23.32,21.42,49.57,32.93,59.78,0.46,3.36,47,0
2026-01-31 07:39,2.77,66.4,75.23,32.25,54.12,0.88,19.6,47,0
2026-02-26 13:30,27.12,43.4,137.84,27.45,88.48,39.82,775.63,11,2
2026-02-01 19:50,16.14,34.83,15.62,23.49,91.99,37.16,730.29,14,2
2026-02-07 13:09,20.89,0.0,114.3,31.13,56.79,0.0,0.0,45,0
2026-02-24 12:50,12.64,20.11,222.75,28.82,77.51,3.49,101.95,37,1
2026-01-26 08:28,15.68,14.87,298.83,27.95,81.89,5.02,81.16,38,1
2026-03-01 05:43,7.58,6.04,26.52,29.56,51.4,0.33,2.75,45,0
2026-02-13 01:54,22.62,59.26,361.53,25.27,89.66,24.51,492.87,26,2
2026-01-31 01:21,25.97,45.31,76.86,26.85,95.97,22.73,477.17,24,2
2026-02-28 09:57,25.67,46.38,281.87,26.84,104.33,39.4,790.99,8,2
2026-02-06 06:41,22.32,59.71,241.14,28.29,86.31,4.36,108.01,42,1
2026-02-24 14:20,25.69,55.59,3.7,31.93,47.62,0.0,0.0,44,0
2026-02-09 17:59,5.73,48.04,192.38,22.02,91.59,30.35,591.43,21,2
2026-02-27 09:05,11.11,80.6,304.33,33.36,45.89,0.0,0.0,52,0
2026-01-30 02:32,29.23,35.52,227.08,35.3,40.14,0.34,2.9,42,0
2026-01-27 11:11,1.22,69.16,320.45,29.59,57.18,0.14,6.76,46,0
2026-02-18 10:34,19.04,81.19,268.28,27.07,74.26,3.68,76.59,43,1
2026-01-28 22:53,1.34,40.88,0.0,30.64,72.14,1.42,12.96,39,1
2026-02-15 03:26,25.22,45.33,291.78,25.55,99.04,33.6,654.72,15,2
2026-01-23 05:46,24.43,57.45,138.41,34.8,52.27,0.97,7.32,45,0
2026-02-20 06:45,27.4,41.54,54.3,30.48,92.73,3.13,83.54,39,1
2026-02-18 08:07,12.41,22.95,343.5,25.93,72.85,3.34,64.15,32,1
2026-02-21 06:56,0.0,7.11,42.56,28.45,86.81,2.77,86.31,31,1
2026-03-03 04:07,29.02,19.37,292.55,25.65,78.27,4.45,86.52,32,1
2026-03-01 11:06,18.32,22.2,126.94,30.5,53.47,0.0,1.24,41,0
2026-02-12 20:27,10.9,48.57,35.44,27.36,81.91,4.4,87.1,0,1
2026-01-29 18:22,26.5,51.07,228.81,26.34,77.55,3.46,56.34,34,1
2026-02-17 19:57,27.09,39.37,328.08,24.17,102.48,37.03,748.08,21,2
2026-02-08 17:38,12.64,40.34,228.4,34.3,0.0,0.39,28.71,42,0
2026-03-04 05:33,24.36,31.21,213.56,30.69,0.0,0.0,0.0,41,0
2026-02-26 23:20,11.14,56.22,20.76,34.32,56.5,0.32,14.7,43,0
2026-01-21 23:19,9.33,83.35,326.32,31.64,52.34,0.2,0.0,50,0
2026-02-10 00:11,26.89,42.81,198.67,25.37,95.15,8.39,148.54,0,2
2026-01-31 14:04,31.67,65.31,297.96,30.58,48.65,0.0,20.2,53,0
2026-02-18 15:24,3.38,25.53,356.79,33.88,40.84,0.22,0.0,43,0
2026-02-05 17:10,26.32,34.6,305.48,26.71,90.94,17.7,383.38,19,2
2026-01-25 02:26,0.72,12.78,79.84,28.23,94.46,19.43,387.03,16,2
2026-02-17 08:20,8.8,43.98,277.63,32.11,58.53,0.06,0.0,41,0
2026-03-01 02:20,6.92,43.34,54.07,31.51,55.43,0.0,0.0,45,0
2026-02-17 12:24,6.65,55.6,291.5,29.35,83.4,1.09,33.17,37,1
2026-01-29 17:25,14.75,28.99,130.03,0.0,98.26,14.56,273.31,29,2
2026-03-02 10:17,24.4,70.68,134.42,35.71,59.98,0.0,0.0,51,0
2026-02-23 22:32,11.82,56.82,96.2,32.2,38.96,0.0,20.08,50,0
2026-03-01 00:54,4.98,58.63,156.82,29.87,84.07,1.93,1.51,39,1
2026-02-25 04:51,28.01,49.1,0.0,24.27,98.74,35.23,662.38,18,2
2026-02-07 12:06,7.11,27.62,11.83,35.42,45.66,0.0,0.0,40,0
2026-03-01 09:17,31.99,14.48,292.2,32.08,53.52,0.24,14.59,42,0
2026-01-25 19:10,23.68,21.33,183.26,35.41,54.75,0.49,0.0,41,0
2026-01-29 04:12,20.77,39.6,162.42,33.44,45.81,1.09,2.2,51,0
2026-01-22 19:13,11.67,30.03,310.0,34.59,41.27,0.0,0.0,52,0
2026-02-24 17:56,1.42,14.88,151.66,27.47,78.49,3.36,61.79,35,1
2026-02-15 09:51,17.38,71.73,240.11,35.57,52.58,0.0,0.0,47,0
2026-01-24 11:33,19.87,69.37,272.58,34.41,47.29,0.0,0.0,44,0
2026-01-27 22:42,9.87,76.19,285.19,22.23,94.5,7.31,132.16,25,2
2026-02-24 17:49,7.37,23.2,26.61,31.62,39.72,0.91,20.5,47,0
2026-02-06 08:34,12.16,69.76,15.99,31.21,86.62,5.04,93.41,35,1
2026-01-22 17:31,18.26,14.57,305.95,27.25,83.8,3.18,35.92,40,1
2026-01-31 19:42,2.45,51.43,311.12,34.17,0.0,0.0,17.96,44,0
2026-01-29 17:24,11.85,46.67,348.84,23.49,93.77,9.87,183.92,33,2
2026-02-22 09:31,22.72,66.9,210.87,34.65,42.34,0.0,0.0,51,0
2026-01-26 02:10,31.5,58.5,139.62,26.77,95.55,29.08,593.13,0,2
2026-02-25 11:39,10.62,2.91,272.18,25.95,94.97,29.47,615.18,19,2
2026-02-28 15:36,17.36,5.84,164.56,31.7,75.75,5.08,103.5,37,1
2026-02-27 14:34,27.58,53.2,180.77,26.17,92.47,10.17,200.21,26,2
2026-01-26 02:04,4.38,66.59,313.14,29.67,82.19,1.79,12.73,42,1
2026-02-08 22:28,24.39,52.9,1.64,27.26,96.91,29.41,592.03,15,2
2026-03-03 03:58,25.22,75.13,334.81,31.46,43.04,0.0,8.64,47,0
2026-03-02 19:55,29.25,58.02,240.07,32.08,79.42,4.39,26.08,40,1
2026-02-17 22:45,4.25,67.8,15.04,23.6,94.28,20.15,426.68,21,2
2026-01-29 22:31,15.88,0.0,230.18,32.05,39.82,0.71,18.82,49,0
2026-01-29 07:59,13.94,35.9,73.85,34.13,58.5,0.07,0.0,40,0
2026-02-01 06:19,23.15,77.63,322.05,34.02,44.07,0.0,0.0,43,0
2026-01-23 17:57,10.04,44.01,33.9,27.06,91.57,0.0,71.18,42,1
2026-02-26 00:23,5.97,55.02,22.77,25.79,76.08,0.88,17.18,46,1
2026-02-16 01:52,12.89,85.2,359.29,25.04,89.73,30.73,603.02,19,2
2026-02-18 23:57,3.61,70.99,97.9,23.55,0.0,32.89,648.31,22,2
2026-01-23 18:17,21.08,33.07,88.33,25.6,86.57,9.02,182.49,25,2
2026-01-21 02:35,33.38,4.02,133.36,22.89,103.62,10.01,202.34,30,2
2026-01-24 05:06,13.17,44.54,259.14,30.78,0.0,0.0,0.0,45,0
2026-02-25 13:24,25.85,51.73,276.09,30.82,0.0,0.0,0.0,52,0
2026-02-06 01:15,6.43,60.47,100.87,0.0,93.0,3.23,64.67,38,1
2026-02-22 16:40,20.22,26.46,114.03,34.95,59.62,0.8,7.68,49,0
2026-01-23 09:12,16.19,73.94,68.14,33.04,47.33,0.24,0.0,47,0
2026-01-28 20:48,17.28,87.36,230.84,34.22,46.0,1.48,7.76,48,0
2026-01-25 08:24,7.95,7.92,279.09,33.92,48.79,0.0,13.22,42,0
2026-02-26 18:16,19.48,52.83,274.8,31.57,40.6,0.0,0.0,54,0
2026-02-01 19:52,4.22,24.62,98.31,34.98,0.0,1.0,0.34,50,0
2026-02-07 20:20,12.57,41.26,145.23,27.09,88.31,5.52,123.55,30,2
2026-01-20 10:08,6.26,43.85,27.95,24.79,95.26,27.28,537.54,29,2
2026-03-01 04:37,3.58,32.63,203.33,32.52,44.25,0.0,7.48,46,0
2026-02-14 22:48,19.81,45.21,300.32,30.71,42.55,0.06,1.78,48,0
2026-02-14 00:46,0.86,33.2,69.06,27.19,0.0,1.24,20.72,36,1
2026-02-02 23:30,4.45,80.7,138.85,25.69,95.53,30.52,610.56,14,2
2026-02-28 08:53,6.42,29.36,151.46,31.0,57.84,0.08,0.0,52,0
2026-03-04 20:11,19.42,76.42,157.48,35.69,54.79,0.0,16.82,48,0
2026-03-02 14:07,30.03,74.61,210.67,35.96,49.92,0.18,10.5,53,0
2026-02-17 07:03,26.67,69.31,151.18,27.52,86.18,34.85,708.93,19,2
2026-01-29 23:12,12.42,27.57,-2.38,27.43,90.97,20.2,382.62,28,2
2026-01-28 18:36,26.9,41.44,56.81,28.15,81.72,4.25,73.9,39,1
2026-02-14 08:16,13.86,78.66,0.0,33.58,51.59,0.0,15.74,52,0
2026-02-11 18:42,31.12,79.96,324.91,35.7,50.01,0.66,0.0,52,0
2026-02-16 04:28,10.2,64.5,187.53,33.85,50.95,0.08,16.94,53,0
2026-02-15 11:26,10.36,47.49,212.64,33.17,45.93,0.0,26.18,43,0
2026-02-14 06:17,0.74,36.16,93.23,28.39,73.41,4.26,98.72,39,1
2026-02-16 11:59,15.47,27.4,314.63,34.27,54.52,0.46,0.0,45,0
2026-02-04 22:12,32.97,9.77,105.69,33.53,41.18,0.0,9.12,48,0
2026-02-28 01:32,18.27,29.86,163.08,28.22,94.2,28.91,590.4,8,2
2026-01-28 16:51,15.13,23.0,338.26,26.35,95.2,22.91,469.42,19,2
2026-02-13 16:29,12.87,49.79,234.45,31.57,79.5,1.22,62.14,37,1
2026-01-20 14:31,0.0,63.44,62.57,30.58,76.79,4.32,82.55,45,1
2026-01-30 20:33,10.6,63.72,57.31,30.67,73.04,2.86,61.03,38,1
2026-02-13 22:18,9.25,12.79,247.56,33.31,55.88,1.14,11.96,0,0
2026-01-22 08:08,18.78,22.86,106.59,31.9,62.78,1.03,0.0,41,0
2026-03-02 11:42,4.0,11.06,156.01,29.64,43.6,0.0,31.13,41,0
2026-01-31 14:38,18.15,80.1,192.9,27.97,80.27,1.69,24.72,37,1
2026-02-26 00:27,18.43,66.41,313.73,28.8,77.39,0.99,27.19,45,1
2026-02-11 23:49,26.53,46.87,258.78,25.49,93.85,6.98,143.28,21,2
2026-02-23 03:56,12.04,54.22,151.78,35.52,49.59,0.0,32.94,47,0
2026-02-18 06:09,22.57,34.1,28.06,22.89,97.6,30.3,598.28,19,2
2026-02-01 12:40,32.12,78.29,47.73,24.38,84.4,32.69,626.63,16,2
2026-02-23 07:11,8.59,69.63,173.52,31.34,45.99,0.44,0.0,48,0
2026-01-24 06:34,10.81,71.65,330.72,35.52,42.51,1.31,7.09,52,0
2026-02-19 02:35,30.54,65.57,10.88,30.42,91.18,3.87,89.67,43,1
2026-03-01 09:55,25.3,74.48,117.47,27.86,85.46,15.34,316.75,23,2
2026-02-21 02:33,6.4,50.92,302.81,24.2,97.81,39.09,792.55,11,2
2026-02-08 04:38,15.89,43.41,190.03,25.23,71.36,4.14,79.02,35,1
2026-01-26 15:38,31.02,67.42,293.04,23.64,97.76,22.12,401.34,17,2
2026-02-08 04:15,8.33,29.45,231.09,24.19,94.98,22.18,449.38,23,2
2026-01-27 19:56,5.86,76.81,350.72,26.94,90.53,22.75,470.7,26,2
2026-02-20 14:17,9.98,50.45,72.35,32.2,52.84,0.56,3.28,53,0
2026-02-25 10:27,11.21,51.31,306.34,23.51,92.73,31.95,611.04,16,2
2026-01-28 10:57,3.49,49.06,30.03,30.63,80.45,3.74,82.43,33,1
2026-02-16 10:44,29.68,27.68,280.83,27.4,88.92,32.76,656.89,28,2
2026-02-18 17:10,29.46,5.31,76.32,35.36,54.3,0.35,27.87,43,0
2026-02-18 09:11,22.13,71.59,61.26,0.0,83.59,3.64,75.3,43,1
2026-01-27 06:27,12.81,32.25,327.61,31.18,77.13,3.7,86.22,37,1
2026-02-19 04:14,14.17,10.27,314.65,24.56,103.19,19.51,0.0,15,2
2026-01-24 13:28,32.18,59.2,307.52,27.7,74.52,0.32,16.04,43,1
2026-02-23 14:32,20.98,50.62,49.32,26.91,93.94,28.95,574.66,7,2
2026-01-28 05:44,0.0,64.95,38.18,25.82,80.92,3.68,55.82,35,1
2026-01-21 16:05,18.51,82.89,225.67,33.4,44.97,0.0,0.0,50,0
2026-02-15 18:49,2.71,45.19,47.75,28.56,83.49,0.0,99.12,35,1
2026-01-25 11:56,9.39,20.2,103.1,23.11,86.42,40.3,800.72,8,2
2026-03-03 21:20,17.91,5.58,121.99,34.59,47.63,0.15,0.0,49,0
2026-03-02 02:46,21.63,51.49,279.11,26.87,95.79,27.45,563.58,28,2
2026-02-12 01:32,0.0,18.53,166.09,23.9,102.26,38.55,775.23,20,2
2026-01-23 05:24,11.57,9.07,343.54,30.61,57.08,0.27,3.07,38,0
2026-01-28 22:01,18.79,60.3,67.16,0.0,0.0,37.25,721.45,7,2
2026-01-24 11:38,24.98,36.16,228.33,28.28,0.0,0.0,32.09,40,1
2026-03-04 05:12,14.03,18.21,89.43,23.38,83.2,4.73,116.32,34,2
2026-02-23 21:41,26.39,10.17,56.65,23.21,87.32,4.27,115.45,21,2
2026-02-12 18:52,23.96,18.7,216.73,24.37,88.98,0.0,680.65,13,2
2026-02-13 00:12,13.72,49.82,106.53,31.78,62.2,0.0,0.0,48,0
2026-01-26 00:51,22.1,48.53,177.31,29.86,83.31,0.0,44.69,37,1
2026-02-11 03:33,19.56,78.19,312.86,30.99,85.25,1.12,8.83,44,1
2026-02-14 21:30,18.77,51.17,336.19,32.32,49.99,0.93,11.55,47,0
2026-02-08 22:34,12.13,75.48,46.12,29.94,87.64,0.0,7.53,40,1
2026-02-14 01:00,30.29,61.93,191.55,28.98,89.07,3.4,88.61,35,1
2026-01-28 09:04,11.71,74.25,303.61,23.35,85.32,35.27,684.06,24,2
2026-03-01 21:24,13.45,24.27,233.34,28.43,83.28,1.22,61.23,37,1
2026-02-26 18:25,10.71,53.75,135.45,31.59,40.43,0.0,5.57,46,0
2026-01-27 22:53,19.91,22.65,0.0,25.53,98.7,28.52,587.73,15,2
2026-03-01 18:40,12.72,27.04,190.32,0.0,78.27,3.11,78.04,40,1
2026-02-10 14:52,29.98,27.85,116.35,25.6,88.63,4.94,96.18,22,2
2026-01-25 23:03,16.41,83.9,285.94,28.42,87.91,8.49,185.63,33,2
2026-02-18 10:58,32.59,12.71,186.39,29.39,68.58,0.0,82.58,34,1
2026-02-07 17:53,6.3,55.23,58.38,32.18,60.05,0.51,0.0,48,0
2026-01-21 23:12,9.47,43.73,208.68,34.03,0.0,0.0,32.99,47,0
2026-02-10 18:01,26.91,62.51,204.04,23.06,83.19,35.35,677.2,12,2
2026-02-15 18:29,30.0,30.53,172.18,31.21,84.38,5.28,98.59,32,1
2026-02-03 07:51,31.28,29.85,5.01,28.9,75.55,4.04,66.79,40,1
2026-01-24 22:22,20.31,30.97,264.07,31.36,78.92,1.08,0.0,38,1
2026-03-04 20:00,22.66,49.08,13.77,31.54,53.77,0.0,0.0,51,0
2026-01-30 11:56,9.04,26.84,306.73,29.09,93.88,0.0,40.97,34,1
2026-02-03 10:19,15.21,73.24,103.86,30.21,83.76,4.2,60.48,41,1
2026-01-25 02:59,9.67,8.42,128.78,33.06,44.59,0.88,0.0,46,0
2026-01-31 04:54,7.33,13.99,11.61,0.0,86.88,2.31,55.67,33,1
2026-02-09 17:32,11.36,70.3,258.7,30.93,57.95,0.0,26.39,49,0
2026-02-09 01:04,32.04,16.2,326.02,26.34,98.3,29.99,585.59,19,2
2026-02-09 04:48,8.65,15.14,320.53,27.58,67.25,2.06,43.1,42,1
2026-01-20 20:59,20.19,39.91,159.84,22.34,103.35,19.17,382.11,21,2
2026-01-21 05:06,14.6,82.1,94.28,29.27,42.99,0.4,0.0,46,0
2026-01-23 16:42,19.65,43.01,335.83,23.79,87.9,26.86,538.31,22,2
2026-01-29 21:48,19.32,34.91,43.67,24.93,95.89,38.37,768.88,13,2
2026-02-19 17:32,20.8,43.04,335.02,28.86,74.33,1.41,10.13,45,1
2026-01-28 10:23,7.78,29.29,249.57,27.32,86.36,2.84,61.57,38,1
2026-02-05 17:07,5.14,82.96,309.6,35.53,62.22,0.81,0.0,52,0
2026-02-12 01:09,29.21,22.82,193.77,31.79,47.16,0.55,2.17,49,0
2026-01-21 23:24,11.09,64.5,207.46,32.33,58.11,0.0,0.36,50,0
2026-02-15 15:56,8.14,0.0,184.58,33.67,37.9,0.3,28.11,49,0
2026-01-27 12:42,23.79,78.71,279.35,22.43,92.49,13.29,246.98,23,2
2026-02-28 09:01,3.5,80.14,267.96,30.61,40.89,0.0,31.49,44,0
2026-02-23 09:43,14.09,79.57,107.44,31.18,43.72,0.0,17.99,45,0
2026-02-19 12:37,19.44,31.51,0.0,35.0,41.79,0.0,0.0,48,0
2026-01-20 20:29,14.52,76.58,29.37,25.38,0.0,1.16,47.8,35,1
2026-01-26 12:28,12.18,50.75,83.88,33.52,48.99,0.09,0.0,48,0
2026-01-30 06:13,9.84,68.24,340.38,27.81,84.51,1.44,48.49,38,1
2026-01-21 23:56,2.9,73.73,238.68,26.81,84.23,17.67,360.22,23,2
2026-02-22 00:49,11.61,62.9,3.9,34.67,52.68,0.39,0.0,47,0
2026-02-26 19:39,8.7,60.04,228.09,28.06,85.38,2.52,75.75,41,1
2026-02-23 23:56,11.5,36.38,325.27,35.4,55.6,0.0,3.04,45,0
2026-01-29 02:39,22.64,70.98,75.39,24.93,82.78,6.31,118.75,32,2
2026-02-25 06:33,4.83,31.93,97.52,31.08,49.97,0.0,24.01,49,0
2026-02-11 09:10,2.35,31.13,94.44,24.34,90.1,35.97,0.0,8,2
2026-02-17 02:36,18.01,34.72,95.46,22.65,87.04,17.25,383.34,14,2
2026-01-30 14:01,10.42,45.15,82.75,32.0,72.02,1.44,45.45,40,1
2026-01-23 16:40,22.58,64.49,162.55,25.51,94.95,12.32,227.72,29,2
2026-02-06 23:10,16.7,59.68,303.47,28.6,80.25,2.46,37.3,37,1
2026-01-29 19:49,31.24,29.58,338.23,23.29,92.64,24.23,441.5,19,2
2026-02-09 13:29,9.48,25.08,59.22,27.11,95.7,19.15,369.03,25,2
2026-02-22 02:08,15.7,57.11,46.5,26.81,87.4,10.93,229.48,22,2
2026-02-04 02:57,1.4,31.98,45.28,31.65,57.74,0.0,0.0,49,0
2026-02-11 04:09,13.49,49.21,58.82,26.45,81.79,4.28,88.74,37,1
2026-02-25 14:57,24.41,59.1,72.83,24.39,100.1,29.69,596.68,13,2
2026-02-25 13:15,31.08,24.74,282.32,23.55,94.06,23.94,465.29,16,2
2026-02-21 01:13,27.26,56.0,344.98,0.0,90.37,7.28,157.73,23,2
2026-02-22 20:25,1.46,32.45,50.96,23.07,81.01,0.0,337.95,29,2
2026-02-22 10:52,21.59,60.51,24.58,28.09,84.22,1.68,32.86,37,1
2026-01-27 15:06,26.28,15.35,229.02,27.01,95.03,13.42,265.61,24,2
2026-01-25 22:16,17.56,23.0,162.91,30.97,76.04,4.26,62.47,35,1
2026-02-19 19:09,21.21,0.0,111.87,36.17,47.03,0.39,2.84,50,0
2026-02-02 19:13,8.37,33.17,69.31,27.45,88.1,4.21,103.53,40,1
2026-02-25 15:14,16.39,37.71,153.92,32.97,38.16,0.3,0.0,46,0
2026-02-21 03:35,31.43,67.53,77.67,30.59,87.37,3.95,89.78,35,1
2026-03-03 09:02,20.26,74.77,29.49,32.41,54.99,0.5,0.0,50,0
2026-02-16 12:31,29.29,73.25,103.36,30.77,82.54,4.43,65.84,38,1
2026-01-26 06:14,2.68,14.39,350.73,32.8,56.47,0.34,0.0,51,0
2026-01-21 08:59,25.27,49.32,294.86,29.16,79.33,2.4,57.33,35,1
