Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count
2234216,24.00892561983471,86.98909090909092,32,1,30,26,14,14,20,17,18,20,18,26,17,14,15,16,12,19,28,17
2236215,24.008842975206612,86.98363636363636,32,1,30,25,15,16,20,17,18,20,17,27,17,14,15,16,12,19,27,17
2238220,24.00876033057851,86.97818181818182,32,1,30,23,17,19,19,16,18,20,17,28,16,13,15,16,12,19,28,17
2240192,24.008677685950413,86.97272727272728,38,1,30,21,18,22,18,15,17,20,16,28,16,12,15,16,12,19,30,17
2242167,24.008595041322316,86.96727272727273,32,1,28,19,21,25,17,14,17,20,16,29,16,12,15,15,12,19,34,17
2244143,24.008512396694215,86.96181818181819,33,1,27,18,23,26,16,14,17,20,17,28,15,11,15,15,12,19,37,17
2246128,24.008429752066117,86.95636363636365,33,1,24,17,25,26,16,14,17,21,19,27,14,11,15,15,12,19,36,17
2248129,24.008347107438016,86.9509090909091,37,1,22,17,27,25,15,14,16,22,21,25,14,11,15,15,12,19,34,17
2250127,24.00826446280992,86.94545454545455,32,1,21,17,28,23,15,14,17,23,24,23,14,11,15,15,12,19,31,17
2252126,24.008181818181818,86.94000000000001,36,1,21,18,27,20,15,16,18,26,25,20,13,12,15,15,12,19,28,17
2254125,24.00809917355372,86.93454545454546,37,1,22,17,26,18,15,16,19,28,25,18,14,12,15,14,12,19,28,17
2256123,24.00801652892562,86.92909090909092,32,1,23,17,24,17,15,17,22,29,23,17,14,13,15,14,12,19,29,17
2258123,24.007933884297522,86.92363636363638,32,1,26,16,21,17,15,17,25,30,21,17,15,13,15,14,12,19,34,17
2260123,24.00785123966942,86.91818181818182,35,1,28,16,18,17,15,18,27,30,18,17,16,14,15,14,12,19,41,17
2262125,24.007768595041323,86.91272727272728,36,1,29,15,16,17,16,17,29,30,16,17,17,15,15,14,12,19,49,17
2264125,24.007685950413222,86.90727272727273,34,1,30,16,15,17,17,17,30,30,15,17,18,16,14,14,12,20,56,17
2266125,24.007603305785125,86.90181818181819,41,1,30,16,14,17,17,17,30,30,14,17,19,16,14,13,12,20,61,17
2268125,24.007520661157024,86.89636363636365,34,1,30,16,14,17,18,17,30,30,14,17,18,16,14,13,13,20,60,17
2270125,24.007438016528926,86.89090909090909,32,1,30,16,14,17,17,16,30,30,14,17,17,16,14,13,13,20,60,17
2272124,24.007355371900825,86.88545454545455,32,1,30,16,14,17,17,16,30,30,14,17,17,16,14,13,13,19,61,17
2274128,24.007272727272728,86.88000000000001,37,1,30,16,14,17,16,16,29,30,14,17,16,15,14,13,13,19,59,17
2276125,24.007190082644627,86.87454545454545,36,1,30,16,14,17,16,16,28,29,14,17,15,15,14,12,13,19,53,17
2278125,24.00710743801653,86.86909090909091,34,1,30,16,14,17,16,15,26,29,14,16,15,15,13,12,13,19,46,17
2280124,24.007024793388428,86.86363636363637,32,1,29,16,14,17,17,15,23,29,15,16,16,16,13,12,13,18,39,17
2282218,24.00694214876033,86.85818181818182,37,1,29,16,14,17,17,14,19,29,16,15,16,17,12,11,13,18,36,17
2284213,24.006859504132233,86.85272727272728,42,1,29,17,14,17,19,13,16,28,17,15,17,18,12,11,13,18,34,17
2286214,24.006776859504132,86.84727272727274,37,1,27,17,15,16,20,13,14,27,18,14,17,19,11,10,13,17,33,17
2288214,24.006694214876035,86.84181818181818,39,1,26,17,16,15,21,12,13,26,18,13,17,20,11,10,13,17,29,17
2290214,24.006611570247934,86.83636363636364,36,1,24,16,18,14,22,13,13,23,19,13,17,20,11,9,13,17,24,17
2292215,24.006528925619836,86.8309090909091,32,1,22,16,20,13,22,13,14,21,20,12,17,20,11,9,13,16,19,17
2294215,24.006446280991735,86.82545454545455,32,1,21,15,21,12,21,14,16,18,20,12,17,20,11,9,13,16,15,17
2296214,24.006363636363638,86.82000000000001,33,1,21,15,22,13,20,15,17,16,20,13,17,20,11,9,13,16,14,17
2298212,24.006280991735537,86.81454545454545,36,1,22,14,22,13,19,15,19,14,20,14,16,20,11,10,13,16,13,17
2300212,24.00619834710744,86.80909090909091,36,1,23,14,21,14,18,14,19,12,19,15,16,19,12,10,13,16,12,17
2302213,24.006115702479338,86.80363636363637,34,1,25,15,19,15,19,14,19,12,18,16,16,19,12,10,13,16,13,17
2304208,24.00603305785124,86.79818181818182,33,1,26,16,17,16,19,13,19,11,18,17,16,18,13,11,13,16,13,17
2306209,24.00595041322314,86.79272727272728,37,1,27,17,16,17,20,13,18,11,17,18,16,18,13,11,13,16,14,17
2308212,24.005867768595042,86.78727272727274,37,1,27,19,15,17,21,14,17,11,17,20,16,18,13,11,13,17,16,17
2310210,24.00578512396694,86.78181818181818,34,1,27,20,14,17,21,15,15,10,16,21,16,17,14,12,13,17,17,17
2312217,24.005702479338844,86.77636363636364,32,1,27,22,15,17,20,17,15,10,15,22,15,17,14,12,13,17,18,17
2314222,24.005619834710743,86.7709090909091,36,1,27,23,17,17,20,17,14,10,15,23,15,17,14,12,13,17,20,17
2316204,24.005537190082645,86.76545454545455,37,1,27,24,18,18,19,17,14,11,14,24,15,16,15,12,13,18,21,17
2318181,24.005454545454544,86.76,36,1,26,24,21,20,17,18,15,12,14,25,15,16,15,13,13,18,21,17
2320157,24.005371900826447,86.75454545454546,32,1,24,23,24,22,16,17,16,14,14,26,15,15,16,13,13,18,21,17
2322131,24.005289256198346,86.74909090909091,38,1,22,22,25,24,15,16,17,15,15,27,15,15,16,13,13,19,22,17
2324127,24.005206611570248,86.74363636363637,41,1,20,20,27,25,15,16,18,17,17,27,14,15,17,14,13,19,22,17
2326127,24.00512396694215,86.73818181818183,37,1,19,19,27,25,14,16,19,17,19,26,15,15,17,14,13,19,20,17
2328125,24.00504132231405,86.73272727272727,32,1,19,17,26,25,15,16,20,17,20,25,15,15,18,14,13,19,16,17
2330123,24.004958677685952,86.72727272727273,32,1,20,16,25,23,16,16,21,17,21,23,16,16,19,14,13,18,12,17
2332123,24.00487603305785,86.7218181818182,41,1,22,15,22,22,17,16,23,17,20,22,17,16,19,15,13,18,10,17
2334123,24.004793388429754,86.71636363636364,34,1,24,15,20,20,18,16,24,17,19,20,18,16,19,15,13,18,10,17
2336122,24.004710743801652,86.7109090909091,32,1,25,15,17,18,19,16,26,17,17,18,19,16,19,15,13,18,11,17
2338123,24.004628099173555,86.70545454545456,32,1,26,15,16,18,20,16,26,18,16,18,20,16,18,14,13,18,14,17
2340123,24.004545454545454,86.7,37,1,27,15,15,17,21,16,27,19,15,17,21,16,18,14,13,18,16,17
2342123,24.004462809917356,86.69454545454546,36,1,27,15,14,17,21,16,27,20,14,17,21,16,17,14,13,18,18,17
2344123,24.004380165289255,86.68909090909091,34,1,27,16,14,17,21,16,27,21,14,17,21,16,16,14,13,18,19,17
2346123,24.004297520661158,86.68363636363637,32,1,27,16,14,17,21,16,27,22,14,17,21,16,15,14,13,18,21,17
2348123,24.004214876033057,86.67818181818183,41,1,27,16,14,17,21,16,27,23,14,17,21,16,14,14,13,18,22,17
2350121,24.00413223140496,86.67272727272727,40,1,28,16,14,17,21,15,26,24,14,17,20,16,14,14,13,18,23,17
2352120,24.00404958677686,86.66727272727273,33,1,28,16,14,17,21,15,25,25,14,16,20,16,14,13,13,18,24,17
2354122,24.00396694214876,86.66181818181819,36,1,28,16,14,16,21,15,24,26,14,16,19,17,14,13,13,18,26,17
2356121,24.00388429752066,86.65636363636364,31,1,29,16,14,15,21,15,23,27,13,15,18,18,14,13,13,18,27,17
2358121,24.003801652892562,86.6509090909091,34,1,29,16,14,14,21,16,23,28,13,14,18,19,16,13,13,18,30,17
2360219,24.00371900826446,86.64545454545456,36,1,29,17,14,12,21,18,24,27,14,13,18,20,17,14,13,19,34,17
2362216,24.003636363636364,86.64,41,1,29,17,14,11,21,19,24,26,14,13,19,21,18,14,13,19,30,17
2364220,24.003553719008263,86.63454545454546,38,1,27,17,15,11,20,20,24,24,14,12,20,21,20,14,13,19,22,17
2366217,24.003471074380165,86.62909090909092,40,1,25,17,15,12,20,20,23,22,15,13,20,20,20,15,13,18,14,17
2368212,24.003388429752068,86.62363636363636,35,1,22,16,16,13,19,19,21,19,15,13,20,18,21,15,13,17,9,17
2370216,24.003305785123967,86.61818181818182,30,1,19,16,16,15,18,17,19,17,15,14,21,17,21,15,13,16,9,17
2372215,24.00322314049587,86.61272727272728,30,1,17,15,15,16,18,16,17,15,14,13,21,15,20,15,13,16,10,17
2374215,24.00314049586777,86.60727272727273,31,1,16,15,14,16,17,15,16,13,14,13,21,14,20,16,13,15,9,17
2376218,24.00305785123967,86.60181818181819,27,1,16,16,13,15,17,15,16,12,14,12,21,14,19,16,13,15,9,17
2378216,24.00297520661157,86.59636363636365,34,1,17,17,12,15,17,15,15,12,13,11,21,14,18,16,13,15,8,17
2380211,24.002892561983472,86.5909090909091,30,1,18,19,11,14,16,16,16,12,13,11,21,15,18,17,13,15,9,17
2382212,24.00280991735537,86.58545454545455,30,1,20,20,11,12,16,15,16,13,14,11,21,15,17,17,13,15,10,17
2384215,24.002727272727274,86.58000000000001,26,1,21,20,10,12,14,15,16,14,14,12,21,16,16,17,13,15,10,17
2386208,24.002644628099173,86.57454545454546,27,1,21,19,10,11,13,14,16,15,14,12,21,16,16,18,13,15,10,17
2388216,24.002561983471075,86.56909090909092,39,1,20,19,10,11,13,13,17,17,15,13,21,17,15,18,13,15,10,17
2390217,24.002479338842974,86.56363636363636,26,1,20,19,10,12,13,13,17,17,15,14,21,18,14,18,13,15,10,17
2392207,24.002396694214877,86.55818181818182,29,1,20,19,10,14,14,13,16,18,15,14,21,18,13,19,13,16,10,17
2394182,24.002314049586776,86.55272727272728,31,1,19,19,11,15,15,14,16,19,16,15,21,19,13,19,13,16,10,17
2396154,24.00223140495868,86.54727272727273,25,1,18,18,12,17,16,14,16,19,16,16,21,19,12,19,13,16,10,17
2398130,24.002148760330577,86.54181818181819,29,1,18,17,14,19,17,14,16,19,16,16,21,19,11,19,13,16,9,17
2400122,24.00206611570248,86.53636363636365,29,1,17,15,16,20,17,13,15,18,16,16,21,19,11,20,13,16,10,17
2402124,24.00198347107438,86.53090909090909,25,1,17,13,17,20,17,13,16,18,16,17,20,18,10,20,13,16,10,17
2404123,24.00190082644628,86.52545454545455,33,1,17,12,18,20,16,12,17,17,16,17,19,17,11,20,13,16,10,17
2406121,24.00181818181818,86.52000000000001,28,1,17,12,18,18,16,12,17,16,17,17,18,16,11,19,14,16,9,17
2408121,24.001735537190083,86.51454545454546,29,1,17,14,18,17,16,13,17,16,17,17,17,16,12,19,15,15,8,17
2410121,24.001652892561985,86.50909090909092,26,1,17,16,17,15,16,13,18,16,18,17,15,16,13,18,15,15,8,17
2412121,24.001570247933884,86.50363636363637,26,1,17,18,16,13,17,13,18,15,20,16,13,17,13,18,16,16,7,17
2414121,24.001487603305787,86.49818181818182,29,1,16,20,15,11,19,13,18,16,21,15,11,19,13,18,17,16,9,17
2416124,24.001404958677686,86.49272727272728,26,1,16,21,15,10,19,12,17,15,21,15,10,19,12,17,17,16,12,17
2418123,24.001322314049588,86.48727272727274,29,1,15,22,14,9,19,11,17,15,22,14,9,19,11,17,17,16,14,17
2420123,24.001239669421487,86.48181818181818,29,1,15,22,14,9,19,11,17,15,21,14,9,18,11,17,17,15,15,17
2422124,24.00115702479339,86.47636363636364,27,1,15,22,14,9,17,10,17,15,21,14,9,16,10,17,17,15,14,17
2424126,24.00107438016529,86.4709090909091,25,1,15,21,14,9,15,10,17,15,20,14,9,14,10,16,17,15,13,17
2426125,24.00099173553719,86.46545454545455,29,1,15,21,14,9,12,10,16,15,20,14,9,12,10,16,17,14,12,17
2428125,24.00090909090909,86.46000000000001,35,1,15,21,14,9,11,10,17,15,19,14,9,11,10,16,17,14,12,17
2430125,24.000826446280993,86.45454545454547,33,1,15,20,14,9,10,10,17,15,18,14,9,10,10,16,17,14,12,17
2432124,24.00074380165289,86.44909090909091,31,1,15,20,14,9,10,10,17,15,17,14,9,10,10,17,17,14,11,17
2434125,24.000661157024794,86.44363636363637,28,1,15,20,14,10,11,10,17,15,16,14,10,11,10,17,18,14,10,17
2436219,24.000578512396693,86.43818181818182,36,1,15,19,14,11,12,10,17,15,16,15,11,11,10,17,18,14,9,17
2438216,24.000495867768596,86.43272727272728,37,1,15,19,14,12,13,9,16,15,15,15,12,12,10,18,18,14,9,17
2440215,24.000413223140495,86.42727272727274,32,1,15,18,15,13,14,9,16,15,15,15,14,12,10,18,18,14,8,17
2442216,24.000330578512397,86.42181818181818,27,1,15,17,16,14,15,9,15,15,16,15,16,12,10,18,18,14,8,17
2444217,24.000247933884296,86.41636363636364,35,1,15,16,16,14,15,9,15,15,17,15,18,13,10,18,18,15,9,17
2446216,24.0001652892562,86.4109090909091,28,1,15,15,18,14,15,10,16,14,18,14,20,13,10,18,18,15,9,17
2448215,24.000082644628097,86.40545454545455,29,1,16,14,19,14,15,10,17,14,18,13,21,14,10,18,18,15,10,17
2156,24.0,86.4,24,1,17,14,20,14,14,11,18,14,19,13,21,14,10,18,18,15,10,17
4117,24.1,94.7,23,1,17,14,21,14,13,12,19,15,19,13,21,14,10,18,18,16,11,17
6112,24.1,95.0,26,1,17,14,23,14,11,14,20,15,19,13,21,15,10,18,18,16,12,17
8105,24.0,94.8,25,1,17,15,24,14,10,15,21,16,19,13,21,15,10,18,18,16,14,17
10099,24.2,95.0,23,1,17,15,25,14,10,16,21,17,19,13,22,15,10,18,18,17,15,17
12092,24.1,94.7,25,1,17,16,25,14,9,16,21,18,19,13,22,16,10,18,18,17,17,17
14087,24.2,94.7,20,1,17,16,26,14,9,17,21,18,20,13,22,16,10,18,18,17,17,17
2066,24.0,85.1,20,1,17,16,26,14,9,17,21,19,20,13,22,16,10,18,18,17,18,17
4066,24.0,94.4,19,1,17,16,26,14,9,17,22,19,20,13,22,17,10,18,18,17,18,17
6066,24.1,94.3,17,1,17,16,26,14,9,17,22,20,21,14,22,17,10,18,18,17,18,17
8066,24.1,94.3,18,1,17,16,26,14,9,17,22,20,21,14,22,17,10,18,18,18,18,17
10066,24.1,94.3,18,1,17,16,26,14,9,17,22,21,21,14,22,17,10,18,18,18,19,17
12066,24.1,94.3,16,1,17,16,26,14,9,17,22,21,22,14,22,18,10,18,18,18,19,17
14066,24.1,94.0,16,1,17,16,25,14,9,17,22,22,22,14,22,18,10,18,18,18,20,17
16066,24.1,94.3,15,1,17,16,25,14,9,18,22,22,22,14,22,18,10,18,18,18,20,17
18067,24.1,94.3,14,1,17,16,25,14,9,18,22,23,23,15,22,19,10,18,18,18,21,17
20067,24.1,94.3,15,1,17,16,25,15,9,18,22,23,23,15,23,19,10,19,19,18,22,17
22067,24.2,94.3,17,1,17,15,25,15,9,18,22,24,23,15,23,19,10,19,19,18,22,17
24067,24.2,94.3,20,1,18,15,25,15,9,18,22,24,24,15,23,20,10,19,19,19,23,17
26066,24.2,94.3,20,1,18,15,25,15,9,18,22,25,24,15,23,20,10,19,19,19,24,17
28066,24.2,94.7,38,1,18,15,25,15,9,18,22,25,24,15,23,20,10,19,19,19,26,17
30066,24.2,94.0,40,1,18,15,25,15,9,18,23,26,25,16,23,21,10,19,19,19,27,17
32066,24.2,94.3,41,1,18,15,25,15,9,19,23,26,25,16,23,21,10,19,19,19,28,17
34067,24.2,94.3,53,1,18,15,25,15,9,19,23,26,25,16,23,21,10,19,19,19,30,17
36067,24.2,94.3,55,1,18,15,25,15,9,19,23,27,26,16,23,22,10,19,19,20,32,17
38067,24.2,94.0,53,1,18,15,25,15,9,19,23,27,26,16,23,22,10,19,19,20,34,17
40067,24.2,93.7,54,1,18,15,25,15,9,19,23,28,26,16,23,22,10,19,19,20,36,17
42066,24.2,93.7,65,1,18,15,25,15,9,19,23,28,27,17,23,23,10,19,19,20,38,17
44067,24.2,94.0,54,1,18,15,25,15,9,19,23,29,27,17,24,23,10,19,19,20,41,17
46066,24.2,94.3,56,1,18,15,25,15,9,20,23,29,27,17,24,23,10,19,19,20,44,17
48066,24.2,94.0,55,1,18,15,25,15,9,20,23,30,27,17,24,24,10,19,19,21,47,17
50067,24.1,94.3,56,1,18,15,25,15,9,20,23,30,28,17,24,24,10,19,19,21,50,17
52067,24.2,94.0,46,1,19,15,25,15,9,20,23,31,28,17,24,24,10,19,19,21,53,17
54067,24.2,94.0,47,1,19,15,24,15,9,20,23,31,28,18,24,25,10,19,19,21,57,17
56067,24.2,93.7,59,1,19,15,24,15,9,20,24,32,29,18,24,25,10,19,19,21,61,17
58066,24.2,93.7,37,1,20,15,24,15,9,20,24,32,29,18,24,25,10,19,19,22,66,17
60066,24.2,94.0,54,1,21,15,24,15,9,21,24,33,29,18,24,25,10,19,19,22,70,17
62067,24.2,93.7,62,1,21,15,24,15,9,21,24,33,30,18,24,26,10,19,19,22,76,17
64066,24.2,93.7,59,1,22,15,24,15,9,21,24,34,30,18,24,26,10,19,19,22,82,17
2066,24.2,93.7,66,1,22,15,24,15,9,21,24,34,30,19,24,26,9,19,20,22,88,17
4066,24.2,94.3,62,1,23,15,24,15,9,21,24,35,31,19,24,27,9,19,20,23,95,17
6066,24.2,94.0,41,1,23,15,24,16,9,21,24,35,31,19,25,27,9,19,20,23,102,17
8066,24.2,93.7,59,1,23,15,24,16,9,21,24,35,31,19,25,27,9,19,20,23,109,17
10066,24.2,93.7,45,1,23,15,24,16,9,22,24,36,32,19,25,28,9,19,20,23,117,17
12066,24.2,93.7,53,1,23,15,24,16,9,22,24,36,32,19,25,28,9,19,20,23,126,17
14066,24.2,94.0,49,1,22,14,24,16,9,22,24,37,32,20,25,28,9,19,20,24,135,17
16066,24.2,93.7,51,1,22,14,24,16,9,22,24,37,33,20,25,29,9,19,20,24,145,17
18067,24.2,93.7,56,1,21,14,24,16,9,22,25,38,33,20,25,29,9,19,20,24,155,17
20067,24.2,93.7,62,1,21,14,24,16,9,22,25,38,33,20,25,29,9,19,20,24,167,17
22067,24.2,93.7,53,1,20,14,24,16,9,22,25,39,34,20,25,30,9,19,20,24,180,17
24067,24.2,93.7,40,1,20,14,24,16,9,23,25,39,34,20,25,30,9,19,20,25,194,17
26066,24.2,93.7,55,1,19,14,24,16,9,23,25,40,34,21,25,30,9,19,20,25,209,17
28066,24.2,93.7,53,1,19,14,24,16,9,23,25,40,35,21,25,31,9,19,20,25,225,17
30066,24.2,93.7,51,1,18,14,23,16,9,23,25,41,35,21,26,31,9,19,20,25,243,17
2085,24.0,84.4,30,1,18,14,23,16,9,23,25,41,35,21,26,31,9,19,20,25,262,17
4080,24.2,94.0,21,1,17,14,23,16,9,23,25,42,36,21,26,32,9,19,20,26,284,17
6069,24.1,93.7,24,1,16,14,23,16,9,23,25,42,36,21,26,32,9,19,20,26,310,17
8069,24.2,93.7,16,1,15,14,23,16,9,23,25,43,36,22,26,32,9,19,20,26,339,17
10070,24.1,93.7,26,1,14,14,23,16,9,24,25,43,37,22,26,33,9,19,20,26,356,17
12069,24.2,93.7,26,1,13,14,23,16,9,24,25,44,37,22,26,33,9,19,20,26,375,17
14067,24.2,93.7,21,1,12,14,23,16,9,24,26,44,37,22,26,33,9,20,20,27,395,17
16067,24.1,93.7,17,1,12,14,23,16,9,24,26,44,38,22,26,33,9,20,20,27,414,17
18067,24.2,93.7,24,1,12,15,23,16,9,24,26,45,38,22,26,34,9,20,20,23,99,17
20068,24.2,94.3,17,1,12,15,23,16,9,24,26,45,38,22,26,34,9,20,21,23,101,17
22067,24.2,93.7,23,1,12,15,23,16,9,24,26,46,39,23,26,34,9,20,21,23,103,17
24067,24.2,93.7,24,1,13,15,23,16,9,25,26,46,39,23,27,35,9,20,21,23,105,17
26066,24.2,93.7,22,1,13,15,23,17,9,25,26,47,39,23,27,35,9,20,21,23,107,17
28066,24.3,93.6,27,1,13,15,23,17,9,25,26,47,40,23,27,35,9,20,21,23,109,17
30066,24.2,93.7,22,1,14,16,23,17,9,25,26,48,40,23,27,36,9,20,21,23,111,17
32066,24.2,93.7,21,1,14,16,23,17,9,25,26,48,40,23,27,36,9,20,21,24,114,17
34067,24.2,93.7,26,1,15,16,23,17,9,25,26,49,41,24,27,36,9,20,21,24,116,17
36067,24.2,94.3,21,1,15,16,23,17,9,25,26,49,41,24,27,37,9,20,21,24,118,17
38067,24.2,93.7,20,1,15,16,23,17,9,26,26,50,41,24,27,37,9,20,21,24,120,17
40067,24.1,94.3,21,1,16,16,22,17,9,26,27,50,42,24,27,37,9,20,21,24,123,17
2155,23.8,85.6,34,1,16,17,22,17,9,26,27,51,42,24,27,38,9,20,21,24,125,17
4117,23.8,95.1,22,1,17,17,22,17,9,26,27,51,42,24,27,38,9,20,21,24,127,17
6113,23.8,94.8,27,1,17,17,22,17,9,26,27,52,43,25,27,38,9,20,21,25,130,17
8105,23.8,94.8,24,1,18,17,22,17,9,26,27,52,43,25,27,39,9,20,21,25,132,17
10098,23.9,95.1,23,1,18,17,22,17,9,26,27,53,43,25,28,39,9,20,21,25,135,17
12092,23.8,94.8,23,1,18,17,22,17,9,27,27,53,44,25,28,39,9,20,21,25,138,17
14086,23.9,94.8,19,1,19,18,22,17,9,27,27,53,44,25,28,40,9,20,21,25,140,17
16075,23.9,94.8,27,1,19,18,22,17,9,27,27,54,44,25,28,40,9,20,21,25,143,17
18070,23.9,94.8,19,1,20,18,22,17,9,27,27,54,45,26,28,40,9,20,21,26,146,17
20072,23.9,95.1,27,1,20,18,22,17,9,27,27,55,45,26,28,41,9,20,21,26,149,17
22069,23.9,94.8,22,1,20,18,22,17,9,27,27,55,45,26,28,41,9,20,21,26,152,17
24074,23.9,94.8,20,1,21,18,22,17,9,27,28,56,46,26,28,41,9,20,21,26,155,17
26073,23.9,94.8,24,1,21,18,22,17,9,28,28,56,46,26,28,41,9,20,22,26,158,17
28069,23.9,94.4,28,1,22,19,22,17,9,28,28,57,46,26,28,42,9,20,22,26,160,17
30069,23.9,94.8,28,1,22,19,22,17,9,28,28,57,46,27,28,42,9,20,22,26,162,17
32067,24.0,94.8,24,1,23,19,22,17,9,28,28,57,47,27,28,42,9,20,22,27,163,17
34069,24.0,94.8,28,1,23,19,22,17,9,28,28,57,47,27,29,43,9,20,22,27,164,17
36068,24.1,94.7,24,1,23,19,22,18,9,28,28,57,47,27,29,43,9,20,22,27,166,17
38069,24.1,95.0,24,1,24,19,22,18,9,28,28,57,48,27,29,43,9,20,22,27,167,17
40068,24.0,94.8,24,1,24,20,21,18,9,28,28,57,48,27,29,44,9,20,22,27,168,17
42067,24.0,95.1,29,1,25,20,21,18,9,29,28,57,48,28,29,44,9,20,22,27,170,17
44067,24.0,94.8,24,1,25,20,21,18,9,29,28,57,49,28,29,44,9,20,22,27,171,17
46067,24.0,95.1,27,1,25,20,21,18,9,29,28,57,49,28,29,45,9,20,22,27,173,17
48067,24.0,94.4,23,1,26,20,21,18,9,29,28,57,49,28,29,45,9,20,22,27,174,17
50073,24.0,94.8,25,1,26,20,21,18,9,29,29,57,50,28,29,45,9,20,22,28,176,17
52074,24.1,94.7,23,1,27,21,21,18,9,29,29,57,50,28,29,46,9,20,22,28,177,17
54072,24.0,94.8,29,1,26,20,21,18,9,29,29,57,50,29,29,46,9,20,22,28,179,17
56070,24.2,95.0,26,1,26,20,21,18,9,30,29,57,51,29,29,46,9,20,22,28,181,17
58070,24.1,94.7,25,1,25,20,20,19,9,30,29,57,51,29,30,47,9,20,22,28,183,17
60068,24.1,94.7,27,1,23,19,20,20,9,30,29,57,51,29,30,47,9,21,22,28,186,17
62067,24.1,94.7,19,1,21,18,20,21,9,30,29,57,52,29,30,47,9,21,22,28,190,17
64068,24.1,94.7,25,1,19,17,20,22,9,30,29,57,52,29,30,48,9,21,22,28,196,17
66070,24.1,94.7,28,1,16,15,20,23,9,30,29,57,52,30,30,48,9,21,22,27,202,17
68069,24.0,95.1,25,1,15,14,21,24,9,30,29,57,53,30,30,48,9,21,22,27,208,17
70070,24.1,95.0,25,1,15,14,21,25,9,31,29,57,53,30,30,48,9,21,22,28,207,17
72070,24.1,94.7,28,1,17,16,22,26,9,31,29,57,53,30,30,49,9,21,22,28,203,17
74070,24.1,95.0,30,1,19,19,23,27,9,31,29,57,54,30,30,49,9,21,23,29,196,17
76069,24.1,94.7,27,1,23,24,24,28,9,31,30,57,54,30,30,49,9,21,23,29,189,17
78069,24.1,95.0,19,1,25,29,25,29,9,31,30,57,54,31,30,50,9,21,23,30,186,17
80068,24.1,95.0,25,1,28,33,26,30,9,31,30,57,55,31,30,50,9,21,23,31,186,17
82070,24.2,94.7,24,1,29,36,26,32,9,31,30,57,55,31,30,50,9,21,23,31,188,17
84070,24.2,95.0,19,1,32,38,27,33,9,32,30,57,55,31,31,51,9,21,23,32,191,17
86070,24.2,95.0,19,1,34,38,28,34,9,32,30,57,56,31,31,51,9,21,23,32,193,17
88070,24.1,94.7,18,1,35,38,29,35,9,32,30,57,56,31,31,51,9,21,23,33,195,17
90072,24.2,95.0,18,1,36,38,30,36,9,32,30,57,56,32,31,52,9,21,23,33,197,17
92071,24.2,94.7,19,1,37,37,30,37,9,32,30,57,57,32,31,52,9,21,23,33,198,17
94071,24.2,94.7,26,1,36,37,31,38,9,32,30,57,57,32,31,52,9,21,23,33,200,17
96071,24.2,94.7,21,1,34,37,30,38,9,32,30,57,57,32,31,53,9,21,23,33,201,17
98072,24.2,94.7,21,1,32,36,29,37,9,33,30,57,58,32,31,53,9,21,23,33,202,17
100073,24.2,94.7,18,1,30,36,28,36,9,33,30,57,58,32,31,53,9,21,23,32,205,17
102073,24.2,95.0,18,1,28,34,26,34,9,33,31,57,58,32,31,54,9,21,23,32,207,17
104073,24.2,94.7,18,1,25,32,24,31,9,33,31,57,59,33,31,54,9,21,23,31,212,17
106073,24.2,94.7,18,1,24,30,23,28,9,33,31,57,59,33,31,54,9,21,23,31,217,17
108078,24.2,95.0,24,1,23,28,23,27,9,33,31,57,59,33,32,55,9,21,23,31,221,17
110151,24.2,94.3,24,1,23,26,23,26,9,33,31,57,59,33,32,55,9,21,23,31,223,17
112070,24.2,95.0,22,1,24,26,23,26,9,33,31,57,59,33,32,55,9,21,23,31,224,17
114094,24.2,95.0,26,1,24,25,23,26,9,34,31,57,59,33,32,56,9,21,23,31,224,17
116168,24.2,94.7,17,1,25,26,23,27,9,34,31,57,59,34,32,56,9,21,23,31,224,17
118071,24.2,94.7,18,1,25,26,23,28,9,34,31,57,59,34,32,56,9,21,23,31,224,17
120169,24.2,94.7,20,1,25,26,23,28,9,34,31,57,59,34,32,56,9,21,24,31,225,17
122167,24.2,94.7,21,1,25,27,23,29,9,34,31,57,59,34,32,57,9,21,24,32,225,17
124070,24.2,94.7,21,1,25,27,24,31,9,34,31,57,59,34,32,57,9,21,24,32,225,17
126169,24.2,94.7,27,1,26,27,25,32,9,34,31,57,59,34,32,57,9,21,24,32,225,17
